uid,domainID,siteID,namedLocation,collectDate,sortDate,sampleID,sampleCode,mixedZooVialID,mixedZooVialCode,testProtocolVersion,subsampleType,zooVolumePerBottle,zooSubsampleVolume,notSubsampled,qcEnumerationDifference,qcTaxonomicDifference,laboratoryName,sortedBy,benchRemarks,dataQF,publicationDate,release
97902d9d-7dba-4d87-9a21-9501c3424d03,D05,CRAM,CRAM.AOS.littoral1,2021-09-27T16:03Z,2022-06-16,CRAM.20210927.SCHINDLER.2,A00000208323,BA22NEOZ03006,,RHITHRON_Zooplankton_Identification_Revision1,none,310,5,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T015250Z,RELEASE-2024
172b6131-2f75-41c9-8a09-e62c8a9c7635,D05,CRAM,CRAM.AOS.littoral2,2022-05-24T16:47Z,2022-11-18,CRAM.20220524.SCHINDLER.3,A00000141401,BA22NEOZ06002,,RHITHRON_Zooplankton_Identification_Revision1,none,425,10,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231229T042315Z,PROVISIONAL
dcf852d0-c111-49d3-b67e-cde816e53183,D05,CRAM,CRAM.AOS.buoy.c1,2022-05-24T16:47Z,2022-11-18,CRAM.20220524.TOWNET.1,A00000141402,BA22NEOZ06003,,RHITHRON_Zooplankton_Identification_Revision1,none,300,50,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231229T042315Z,PROVISIONAL
4b9426fd-38d4-4bb0-b5c2-6b74196b384d,D05,CRAM,CRAM.AOS.littoral1,2022-05-24T16:47Z,2022-11-17,CRAM.20220524.SCHINDLER.2,A00000141403,BA22NEOZ06001,,RHITHRON_Zooplankton_Identification_Revision1,none,360,10,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231229T042315Z,PROVISIONAL
009d6ea8-25fd-4e0e-a06f-eebf826fb9b9,D05,LIRO,LIRO.AOS.buoy.c0,2017-04-24T14:55Z,,LIRO.20170424.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,267.5,1.2,N,,,EcoAnalysts Inc.,rY5AQckTBepJ+q+fqsoqVQ==,,,20231227T064312Z,RELEASE-2024
7ed1a958-cb2f-43b4-93ef-494dd62b6bae,D05,LIRO,LIRO.AOS.littoral1,2017-04-24T14:55Z,,LIRO.20170424.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,28.6,1.1,N,4.5,9.9,EcoAnalysts Inc.,WdPUK9cT15yYOg3lApxolQ==,,,20231227T064312Z,RELEASE-2024
2c7b6a67-8dde-49f4-a7db-6ce941391c49,D05,LIRO,LIRO.AOS.littoral2,2017-04-24T14:55Z,,LIRO.20170424.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,22.7,1.2,N,,,EcoAnalysts Inc.,rY5AQckTBepJ+q+fqsoqVQ==,,,20231227T064312Z,RELEASE-2024
44e2bb69-83b8-43c3-a1e1-0abd4230552b,D05,LIRO,LIRO.AOS.buoy.c0,2017-07-19T15:34Z,,LIRO.20170719.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,1000,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T074724Z,RELEASE-2024
b780e7c4-b45a-44c7-bb82-5bcbe8883d37,D05,LIRO,LIRO.AOS.littoral2,2017-07-19T15:34Z,,LIRO.20170719.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,300,1,,1.8,6.2,EcoAnalysts Inc.,HkJCeDkMMdM=,,,20231227T074724Z,RELEASE-2024
69dbbeba-fb0e-404a-bc89-fe6a1198d5c6,D05,LIRO,LIRO.AOS.littoral1,2017-07-19T15:34Z,,LIRO.20170719.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,320,1,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T074724Z,RELEASE-2024
57d5559e-42a6-451e-9687-66c1756caba0,D05,LIRO,LIRO.AOS.littoral1,2017-09-06T15:09Z,,LIRO.20170906.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,250,15,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T100152Z,RELEASE-2024
1131d098-8a14-418b-a518-ced6fdc36ef2,D05,LIRO,LIRO.AOS.buoy.c0,2017-09-06T15:09Z,,LIRO.20170906.TOWNET.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,330,0.5,N,15.3,30.8,EcoAnalysts Inc.,1BO6muxQWqs=,,,20231227T100152Z,RELEASE-2024
ab1f3c97-f1ab-4401-991c-5f455a585254,D05,LIRO,LIRO.AOS.littoral2,2017-09-06T15:09Z,,LIRO.20170906.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,270,20,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T100152Z,RELEASE-2024
019d4d29-bc08-4500-aafe-5a9195fd6da3,D05,LIRO,LIRO.AOS.littoral2,2018-05-17T16:50Z,,LIRO.20180517.SCHINDLER.3,A00000007812,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,500,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T172829Z,RELEASE-2024
f99cec06-3230-480f-8ed4-ad3eeaeea12e,D05,LIRO,LIRO.AOS.buoy.c0,2018-05-17T16:50Z,,LIRO.20180517.TOWNET.1,A00000007811,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,420,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T172829Z,RELEASE-2024
93e98294-08a1-4080-acf1-558fb733fe1a,D05,LIRO,LIRO.AOS.littoral1,2018-05-17T16:50Z,,LIRO.20180517.SCHINDLER.2,A00000007889,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,310,2,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T172829Z,RELEASE-2024
0a8c302c-4778-45f8-b36b-1cbb787680bc,D05,LIRO,LIRO.AOS.buoy.c0,2018-07-30T15:39Z,,LIRO.20180730.TOWNET.1,A00000007534,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,700,2,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T173131Z,RELEASE-2024
c5aa88dd-351b-41da-b97b-a90c05ff3655,D05,LIRO,LIRO.AOS.littoral2,2018-07-30T15:39Z,,LIRO.20180730.SCHINDLER.3,A00000007530,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,660,6,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T173131Z,RELEASE-2024
870b7234-a45f-48ce-9f49-b1d7e6c971d0,D05,LIRO,LIRO.AOS.littoral1,2018-07-30T15:39Z,,LIRO.20180730.SCHINDLER.2,A00000007532,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,600,7,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T173131Z,RELEASE-2024
7673c44e-85d9-47bd-adce-074fba737b36,D05,LIRO,LIRO.AOS.littoral2,2018-09-10T21:40Z,,LIRO.20180910.SCHINDLER.3,A00000007414,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,290,10,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T194750Z,RELEASE-2024
04c13e72-63fa-4860-bc5a-ddb567db6c5c,D05,LIRO,LIRO.AOS.littoral1,2018-09-10T21:40Z,,LIRO.20180910.SCHINDLER.2,A00000007415,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,210,7,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T194750Z,RELEASE-2024
9f0a3ed6-f07e-49a8-9abc-af9d7be92c19,D05,LIRO,LIRO.AOS.buoy.c0,2018-09-10T21:40Z,,LIRO.20180910.TOWNET.1,A00000007411,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,320,1,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T194750Z,RELEASE-2024
805c4090-76db-49a2-82c8-509e9211d463,D05,LIRO,LIRO.AOS.buoy.c0,2019-05-15T17:11Z,,LIRO.20190515.TOWNET.1,A00000076108,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,230,0.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193220Z,RELEASE-2024
89bb06fd-9a3f-4479-89eb-5d285ef11638,D05,LIRO,LIRO.AOS.littoral1,2019-05-15T17:11Z,,LIRO.20190515.SCHINDLER.3,A00000076020,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,190,4.8,,13.7,24.5,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193220Z,RELEASE-2024
bb32e9b7-418f-4f95-af98-b82af21a0b11,D05,LIRO,LIRO.AOS.littoral2,2019-05-15T17:11Z,,LIRO.20190515.SCHINDLER.2,A00000076091,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,290,7.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T193220Z,RELEASE-2024
2290cdac-948c-4129-b89f-4f0c76788573,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-24T16:15Z,,LIRO.20190724.TOWNET.1,A00000077356,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,310,1.9,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T165539Z,RELEASE-2024
067467c1-e83c-4f2f-9b18-e79b778f93fa,D05,LIRO,LIRO.AOS.littoral1,2019-07-24T16:15Z,,LIRO.20190724.SCHINDLER.3,A00000077358,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,350,52.5,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T165539Z,RELEASE-2024
53db4bbc-cf53-49ba-83e6-dfb5767f6885,D05,LIRO,LIRO.AOS.littoral2,2019-07-24T16:15Z,,LIRO.20190724.SCHINDLER.2,A00000077357,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,270,77.1,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T165539Z,RELEASE-2024
bd1ed5e7-c74c-42ac-8d3b-84f3ee430cbe,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-10T15:14Z,,LIRO.20190910.TOWNET.1,A00000077437,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,500,6.3,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T172711Z,RELEASE-2024
e068ac66-6804-459a-a83b-48dd30744771,D05,LIRO,LIRO.AOS.littoral2,2019-09-10T15:14Z,,LIRO.20190910.SCHINDLER.3,A00000077441,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,240,12,,2.8,7.4,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T172711Z,RELEASE-2024
3c8f5e73-3d41-437b-9f21-9a5ae2c4f5a6,D05,LIRO,LIRO.AOS.littoral1,2019-09-10T15:14Z,,LIRO.20190910.SCHINDLER.2,A00000077439,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,220,22,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T172711Z,RELEASE-2024
384a499b-483c-4fb8-b7f8-216ed32f4f8e,D05,LIRO,LIRO.AOS.buoy.c1,2020-06-16T16:14Z,,LIRO.20200616.TOWNET.1,A00000202963,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,160,0.1,,6.7,1.6,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222053Z,RELEASE-2024
a080ead2-4385-4f78-858d-d6f71ce03b94,D05,LIRO,LIRO.AOS.littoral1,2020-06-16T16:14Z,,LIRO.20200616.SCHINDLER.2,A00000202965,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,190,2.4,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222053Z,RELEASE-2024
0d14d484-8cd8-46e1-b556-307598ba91ae,D05,LIRO,LIRO.AOS.littoral2,2020-06-16T16:14Z,,LIRO.20200616.SCHINDLER.3,A00000202967,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,250,3.1,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222053Z,RELEASE-2024
55510a6c-e893-4e51-9255-1e6047849820,D05,LIRO,LIRO.AOS.buoy.c1,2020-07-22T15:43Z,,LIRO.20200722.TOWNET.1,A00000203581,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,300,0.8,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T210523Z,RELEASE-2024
d888d33f-fea6-41b6-b784-a149ddcf9381,D05,LIRO,LIRO.AOS.littoral1,2020-07-22T15:43Z,,LIRO.20200722.SCHINDLER.2,A00000203583,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,170,22.7,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T210523Z,RELEASE-2024
cb6574eb-34ac-447d-be1c-b7922624ff6a,D05,LIRO,LIRO.AOS.littoral2,2020-07-22T15:43Z,,LIRO.20200722.SCHINDLER.3,A00000203585,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,240,66.7,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T210523Z,RELEASE-2024
ad44fc36-25f9-48f4-900a-088b03a48676,D05,LIRO,LIRO.AOS.buoy.c1,2020-09-10T16:51Z,,LIRO.20200910.TOWNET.1,A00000204543,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,150,0.9,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222046Z,RELEASE-2024
3fca393b-723f-4038-9f17-9b5dd12a30a9,D05,LIRO,LIRO.AOS.littoral2,2020-09-10T16:51Z,,LIRO.20200910.SCHINDLER.3,A00000204541,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,200,52.6,,13.4,5.1,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222046Z,RELEASE-2024
6bd87c5e-0df6-42e2-9224-adc92ea1582c,D05,LIRO,LIRO.AOS.littoral1,2020-09-10T16:51Z,,LIRO.20200910.SCHINDLER.2,A00000204545,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,180,42.4,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231227T222046Z,RELEASE-2024
7fb92037-5e99-4f72-a72d-64e2b6aaa783,D05,LIRO,LIRO.AOS.buoy.c1,2021-04-14T17:46Z,,LIRO.20210414.TOWNET.1,A00000205345,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,520,0.7,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T014447Z,RELEASE-2024
b1ed24d6-d8e6-4cb9-af27-4486a1ec82c1,D05,LIRO,LIRO.AOS.littoral1,2021-04-14T17:46Z,,LIRO.20210414.SCHINDLER.2,A00000205343,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,250,11.9,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T014447Z,RELEASE-2024
4da826c8-bfb6-4095-a4ff-4a9e2a78f1d2,D05,LIRO,LIRO.AOS.littoral2,2021-04-14T17:46Z,,LIRO.20210414.SCHINDLER.3,A00000205340,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,290,3.6,,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T014447Z,RELEASE-2024
4a8f13dc-b140-4719-bbf8-ac8b890727b1,D05,LIRO,LIRO.AOS.buoy.c1,2021-07-21T16:30Z,,LIRO.20210721.TOWNET.1,A00000206576,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,270,1.5,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T001451Z,RELEASE-2024
293a8f0f-13bd-4e9e-b424-921741a6d3db,D05,LIRO,LIRO.AOS.littoral2,2021-07-21T16:30Z,,LIRO.20210721.SCHINDLER.3,A00000206575,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,260,52,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T001451Z,RELEASE-2024
9d445a39-c85a-4119-b706-b50fbf0e5134,D05,LIRO,LIRO.AOS.littoral1,2021-07-21T16:30Z,,LIRO.20210721.SCHINDLER.2,A00000206578,,,ECOANALYSTS_Zooplankton_Identification_Revision3,,240,36,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,,,20231228T001451Z,RELEASE-2024
892db593-9d65-45de-a4cb-eb8d205a2f2e,D05,LIRO,LIRO.AOS.littoral2,2021-09-09T16:12Z,2022-06-20,LIRO.20210909.SCHINDLER.3,A00000208194,BA22NEOZ03002,,RHITHRON_Zooplankton_Identification_Revision1,none,275,7.5,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T020730Z,RELEASE-2024
d05dd572-07a6-4318-9cb4-9f7d01d518cf,D05,LIRO,LIRO.AOS.littoral1,2021-09-09T16:12Z,2022-06-16,LIRO.20210909.SCHINDLER.2,A00000208192,BA22NEOZ03003,,RHITHRON_Zooplankton_Identification_Revision1,none,295,10,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T020730Z,RELEASE-2024
a9b55a1b-298a-4cc5-8166-956647516b29,D05,LIRO,LIRO.AOS.buoy.c1,2021-09-09T16:12Z,2022-06-20,LIRO.20210909.TOWNET.1,A00000208190,BA22NEOZ03001,,RHITHRON_Zooplankton_Identification_Revision1,none,488,50,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,,,20231228T020730Z,RELEASE-2024
645b9f36-871f-46f4-9b91-d5f00a7c78bf,D05,LIRO,LIRO.AOS.littoral1,2022-05-16T14:20Z,2022-11-21,LIRO.20220516.SCHINDLER.2,A00000141776,BA22NEOZ06004,,RHITHRON_Zooplankton_Identification_Revision1,none,232,10,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,"",,20231229T041452Z,PROVISIONAL
9f2c1666-d1e2-4248-b2b4-9f3924e40c3b,D05,LIRO,LIRO.AOS.buoy.c1,2022-05-16T14:20Z,2022-11-21,LIRO.20220516.TOWNET.1,A00000141777,BA22NEOZ06006,,RHITHRON_Zooplankton_Identification_Revision1,none,300,50,,,,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,"",,20231229T041452Z,PROVISIONAL
b10ec9d0-9709-4071-a072-ec43b07d94ac,D05,LIRO,LIRO.AOS.littoral2,2022-05-16T14:20Z,2022-11-21,LIRO.20220516.SCHINDLER.3,A00000141775,BA22NEOZ06005,,RHITHRON_Zooplankton_Identification_Revision1,none,183,5,,0.1,0.2,"Rhithron Associates, Inc.",r5vmz44Jh7jy5GNKbYRIow==,PTD outside expected range; PDE outside expected range,,20231229T041452Z,PROVISIONAL
25eaf650-3ee2-480c-a96c-bc01b2af056c,D09,PRLA,PRLA.AOS.littoral2,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.OUTLET1,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
7717244c-9e7b-4061-8e87-b6c54bf78422,D09,PRLA,PRLA.AOS.littoral1,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.INLET1,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
99cd6e67-f058-476c-8f32-c747cbbda3ff,D09,PRLA,PRLA.AOS.littoral1,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.INLET1,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,7.8,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
0e0c0759-cad3-4c84-8ded-2b0834298413,D09,PRLA,PRLA.AOS.littoral2,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.OUTLET2,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,10,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
b5839452-096c-4689-96d7-5c38abc3d73c,D09,PRLA,PRLA.AOS.buoy.c0,2014-07-09T17:00Z,,PRLA.20140709.TOWNET.DEEPEST1,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
8051c5e6-9c3c-4d4a-8eeb-c75872860d45,D09,PRLA,PRLA.AOS.littoral1,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.INLET2,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,3.9,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
46b4c5ae-521c-4444-9286-e1baaae8981f,D09,PRLA,PRLA.AOS.littoral1,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.INLET2,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
94fea7a8-80f4-46bf-ae4b-dd7da73b9d77,D09,PRLA,PRLA.AOS.littoral2,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.OUTLET2,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
202de562-b3d5-490a-bbf4-8b62131f01b7,D09,PRLA,PRLA.AOS.buoy.c0,2014-07-09T17:00Z,,PRLA.20140709.TOWNET.DEEPEST2,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,10,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
2b4ff752-4d44-451c-b72a-e5ad0c5d4825,D09,PRLA,PRLA.AOS.littoral2,2014-07-09T17:00Z,,PRLA.20140709.SCHINDLER.OUTLET1,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,10,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
135b4006-b419-4be0-990e-b24af20ebf0b,D09,PRLA,PRLA.AOS.buoy.c0,2014-07-09T17:00Z,,PRLA.20140709.TOWNET.DEEPEST2,,,,GEI_Zooplankton_Identification_Revision5,fine,250,1,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
2a57093c-4644-4151-a400-0bce711a2361,D09,PRLA,PRLA.AOS.buoy.c0,2014-07-09T17:00Z,,PRLA.20140709.TOWNET.DEEPEST1,,,,GEI_Zooplankton_Identification_Revision5,coarse,250,10,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T222653Z,RELEASE-2024
2673dd81-f3ce-44f6-a0d0-5674ac4b2bfd,D09,PRLA,PRLA.AOS.littoral1,2014-09-25T17:00Z,,PRLA.20140925.SCHINDLER.2,,,,GEI_Zooplankton_Identification_Revision5,coarse,400,25,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
7f591709-cb6a-486b-9a3e-4c0acce8c56e,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25T17:00Z,,PRLA.20140925.TOW.3,,,,GEI_Zooplankton_Identification_Revision5,coarse,450,7,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
1d7f3f14-03a8-4848-b566-2fd302b98fa5,D09,PRLA,PRLA.AOS.littoral2,2014-09-25T17:00Z,,PRLA.20140925.SCHINDLER.1,,,,GEI_Zooplankton_Identification_Revision5,fine,400,25,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
e0878e3b-669f-4ed0-b3af-82bb6051eeed,D09,PRLA,PRLA.AOS.littoral2,2014-09-25T17:00Z,,PRLA.20140925.SCHINDLER.1,,,,GEI_Zooplankton_Identification_Revision5,coarse,400,400,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
fe7bf56a-8b82-4bd1-bccf-a0ec0980269d,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25T17:00Z,,PRLA.20140925.TOW.3,,,,GEI_Zooplankton_Identification_Revision5,coarse,400,7,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
30e12d3a-9bff-4a15-9020-6d898427f5c9,D09,PRLA,PRLA.AOS.littoral1,2014-09-25T17:00Z,,PRLA.20140925.SCHINDLER.2,,,,GEI_Zooplankton_Identification_Revision5,fine,400,50,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
ac7b88a2-82c0-4980-be49-f9583c285cb2,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25T17:00Z,,PRLA.20140925.TOW.3,,,,GEI_Zooplankton_Identification_Revision5,fine,450,2,N,,,GEI Consultants Inc.,i4FMMVXM0sI=,,,20231226T223406Z,RELEASE-2024
24b9b77d-34b1-4478-931c-765103888aaf,D09,PRLA,PRLA.AOS.buoy.c0,2015-05-12T17:00Z,,PRLA.20150512.TOWNET.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,,,N,1,10.5,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,Percent Subbed measured by weight not volume. subsamplePercent = 0.04,,20231227T000809Z,RELEASE-2024
2f558ef6-a0da-46f2-9874-3b6dd7d37fd3,D09,PRLA,PRLA.AOS.littoral1,2015-05-12T17:00Z,,PRLA.20150512.SCHINDLER.1,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,70,0.9,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 1.25,,20231227T000809Z,RELEASE-2024
beaf8614-9b2d-4f44-8333-0730f9d34ad3,D09,PRLA,PRLA.AOS.littoral2,2015-05-12T17:00Z,,PRLA.20150512.SCHINDLER.3,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,90,0.1,N,,,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 0.08,,20231227T000809Z,RELEASE-2024
eb6e8df9-4207-4c78-a88b-e3abb113f044,D09,PRLA,PRLA.AOS.buoy.c0,2015-05-12T17:00Z,,PRLA.20150512.TOWNET.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,140,0.1,N,1,10.5,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,subsamplePercent = 0.04,,20231227T000809Z,RELEASE-2024
896852f2-e9fa-451a-b17b-957bc959aaad,D09,PRLA,PRLA.AOS.littoral2,2015-07-20T17:00Z,,PRLA.20150720.SCHINDLER.2,,,,ECOANALYSTS_Zooplankton_Identification_Revision2,,90,1.5,N,7.5,17,EcoAnalysts Inc.,L154fgqSHVzC1PbMix8Y8A==,Percent Subbed measured by weight not volume. subsamplePercent = 1.67,,20231227T001045Z,RELEASE-2024
