uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
a68968c8-1b25-40a7-9b63-edcc03d1260d,D09,PRPO,PRPO.AOS.buoy.c0,2021-09-21T13:45Z,2022-05-02,PRPO.20210921.SCHINDLER.3,A00000241565,,,CYCSP1,Y,Cyclopidae sp.,,family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,Cyclopidae,,,,N,0.8,0.8,0.8,,3,coarse,440,1,1320,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
40376b7c-95b1-4d91-8089-6517e255d9ae,D09,PRPO,PRPO.AOS.buoy.c0,2021-09-21T13:45Z,2022-05-02,PRPO.20210921.SCHINDLER.3,A00000241565,,,LEPSIC,Y,Leptodiaptomus siciloides,,species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,1.2,1.2,1.2,,9,coarse,440,1,3960,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,slide,,,20231228T012217Z,RELEASE-2024
97fa012c-5f97-40fe-8d5e-69f7ac6dfe2e,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,LEPSP31,Y,Leptodiaptomus sp.,,genus,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,0.5,1.2,0.85,,23,coarse,420,1,9660,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
a7852a83-ab7e-4981-b1d4-c90043703391,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,KERSP,Y,Keratella sp.,,genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.06,0.06,0.06,0.06,1,fine,420,1,420,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
8c9970e1-8738-4be3-908e-fb247400cfb1,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,LEPSIC,Y,Leptodiaptomus siciloides,,species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,1.2,1.2,1.2,,2,coarse,420,1,840,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
e345ebc1-b4a7-4169-b160-e102bd1e90fe,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,COPSP,Y,Copepoda sp.,,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","",,,"",,,,Y,0.1,0.1,0.1,,8,coarse,420,1,3360,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
8cd6abd6-003b-4870-a823-bf84a5dd5926,D09,PRPO,PRPO.AOS.littoral2,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.2,A00000241566,,,LEPSP31,Y,Leptodiaptomus sp.,,genus,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,0.8,1.2,1,,23,coarse,438,1,10074,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,female,,,20231228T012217Z,RELEASE-2024
fd778d04-7341-4d33-800f-69764c18e074,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,POMSP5,Y,Pompholyx sp.,,genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,,,Testudinellidae,,,,N,0.1,0.1,0.1,0.1,6,fine,420,1,2520,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
17297fe9-9ce7-4ad2-a601-60f64012f508,D09,PRPO,PRPO.AOS.buoy.c0,2021-09-21T13:45Z,2022-05-02,PRPO.20210921.SCHINDLER.3,A00000241565,,,COPSP,Y,Copepoda sp.,,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","",,,"",,,,Y,0.2,0.2,0.2,,3,coarse,440,1,1320,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
23856cdd-1e13-498c-beea-5e5abf091348,D09,PRPO,PRPO.AOS.buoy.c0,2021-09-21T13:45Z,2022-05-02,PRPO.20210921.SCHINDLER.3,A00000241565,,,LEPSP31,Y,Leptodiaptomus sp.,,genus,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,1,1.2,1.1,,35,coarse,440,1,15400,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,female,,,20231228T012217Z,RELEASE-2024
b6c3b6a2-0402-4da9-ba64-e769baf90d3a,D09,PRPO,PRPO.AOS.littoral2,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.2,A00000241566,,,LEPSIC,Y,Leptodiaptomus siciloides,,species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,1.2,1.2,1.2,,1,coarse,438,1,438,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
8c6f696d-4ea0-4e24-80b8-30a656dc3890,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,CYCSP1,Y,Cyclopidae sp.,,family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,Cyclopidae,,,,N,0.5,0.7,0.6,,3,coarse,420,1,1260,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,immature,,,20231228T012217Z,RELEASE-2024
ca38dd08-a61f-4c30-b757-00deea06329e,D09,PRPO,PRPO.AOS.littoral1,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.1,A00000241567,,,BRAANG,Y,Brachionus angularis,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.1,0.1,0.1,0.1,16,fine,420,1,6720,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
dbf361fc-b0b0-475c-8b9c-bdb69fa1d68f,D09,PRPO,PRPO.AOS.littoral2,2021-09-21T13:45Z,2022-05-03,PRPO.20210921.SCHINDLER.2,A00000241566,,,FILLON,Y,Filinia longiseta,,species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,,,Filiniidae,,,,N,0.1,0.1,0.1,0.1,430,fine,438,1,188340,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231228T012217Z,RELEASE-2024
97808dcc-e27d-41ab-a7dc-f1dd23002278,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,LEPSP31,Y,Leptodiaptomus sp.,,genus,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,,,Diaptomidae,,,,N,1.2,1.2,1.2,,1,coarse,525,5,105,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,female,,,20231229T051900Z,PROVISIONAL
09293646-28a2-4d13-9262-62caf9ccad5d,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,CYCSP1,Y,Cyclopidae sp.,,family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,Cyclopidae,,,,N,0.5,0.5,0.5,,1,coarse,495,5,99,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,immature,,,20231229T051900Z,PROVISIONAL
42d98c70-b820-494c-a2b8-71d27c7c8e39,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,COPSP,Y,Copepoda sp.,,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","",,,"",,,,Y,0.1,0.2,0.15,,13,coarse,495,5,1287,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
558a29a6-badb-4a05-9db1-9f0487ccec10,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,CYCSP1,Y,Cyclopidae sp.,,family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,,,Cyclopidae,,,,N,0.5,0.7,0.6,,2,coarse,525,5,210,N,other (specified in remarks),Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,immature,,,20231229T051900Z,PROVISIONAL
4a043287-e5d7-4fc3-9971-d6713b9fe90f,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,KERTES,Y,Keratella testudo,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,0.08,264,fine,495,5,26136,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
954c6304-87e5-4a36-b6b9-977369185482,D09,PRPO,PRPO.AOS.littoral1,2022-05-04T14:35Z,2023-02-17,PRPO.20220504.SCHINDLER.1,A00000244964,,,NOTSQU,Y,Notholca squamula,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.14,0.14,0.14,0.1,43,fine,528,3,7568,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
a381676a-3af6-428c-bc2f-1d3ffa9a7438,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,KERCOC,Y,Keratella cochlearis,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.1,0.1,0.1,0.05,4,fine,495,5,396,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
afb77df6-14ae-49d6-9d89-3e41d7b0d24a,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,KERTES,Y,Keratella testudo,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,0.08,184,fine,525,5,19320,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
bf4fa239-65a7-4510-8bba-cefdf3a577f1,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,NOTSQU,Y,Notholca squamula,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.1,0.1,0.1,0.1,6,fine,495,5,594,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
2800009b-85f4-4b37-afe4-20b874e1ad26,D09,PRPO,PRPO.AOS.littoral2,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.2,A00000244966,,,ROTSP,Y,Rotifera sp.,,phylum,Rotifera,"","",,"","","","",,,"",,,,N,0.13,0.13,0.13,0.06,14,fine,495,5,1386,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,immature,,,20231229T051900Z,PROVISIONAL
578dd71e-31ae-400b-b77d-2c4950e03f75,D09,PRPO,PRPO.AOS.littoral1,2022-05-04T14:35Z,2023-02-17,PRPO.20220504.SCHINDLER.1,A00000244964,,,KERTES,Y,Keratella testudo,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.13,0.13,0.13,0.08,295,fine,528,3,51920,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
4a0a8ffd-756d-4ca5-a924-fdbd1e6072c0,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,ROTSP,Y,Rotifera sp.,,phylum,Rotifera,"","",,"","","","",,,"",,,,N,0.1,0.1,0.1,0.08,3,fine,525,5,315,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
8a589448-faa4-4282-9546-c856c1ae177a,D09,PRPO,PRPO.AOS.littoral1,2022-05-04T14:35Z,2023-02-17,PRPO.20220504.SCHINDLER.1,A00000244964,,,ROTSP,Y,Rotifera sp.,,phylum,Rotifera,"","",,"","","","",,,"",,,,N,0.08,0.1,0.09,0.07,11,fine,528,3,1936,N,other (specified in remarks),N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,immature,,,20231229T051900Z,PROVISIONAL
fe4b42dc-7689-4c12-85ae-c9556e8eb3cf,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,NOTSQU,Y,Notholca squamula,,species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,,,Brachionidae,,,,N,0.1,0.1,0.1,0.1,14,fine,525,5,1470,N,condition OK,Y,,"Stemberger, 1979; Pennak, 1989",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
e1c78a24-a094-4c41-8542-a75450eecd6d,D09,PRPO,PRPO.AOS.littoral1,2022-05-04T14:35Z,2023-02-17,PRPO.20220504.SCHINDLER.1,A00000244964,,,COPSP,Y,Copepoda sp.,,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","",,,"",,,,Y,0.2,0.2,0.2,,7,coarse,528,3,1232,N,condition OK,Y,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
f01efe3d-01b0-4109-8cef-3a7a794c88aa,D09,PRPO,PRPO.AOS.buoy.c0,2022-05-04T14:35Z,2023-02-20,PRPO.20220504.SCHINDLER.3,A00000240967,,,COPSP,Y,Copepoda sp.,,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","",,,"",,,,Y,0.1,0.1,0.1,,5,coarse,525,5,525,N,condition OK,N,,"Thorp and Rogers, 2016",N,"Rhithron Associates, Inc.",,B. Moore,"",,,20231229T051900Z,PROVISIONAL
961e7d42-c64a-4c02-ae89-46c4f7429287,D18,TOOK,TOOK.AOS.littoral2,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.2,,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,"",0.1,0.1,0.1,,2,coarse,150,53,6,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 35 ;fragments,,legacyData,20231227T011324Z,RELEASE-2024
c36f83a6-ca2c-4197-afb2-a93741d6feaa,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,CONUNI,Y,Conochilus unicornis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"",,"",0.175,0.35,0.271,0.08,152,coarse,220,220,152,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
ebf7ae20-77e2-4b3d-837c-7fc14e8b4ef8,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,KERCOC,Y,Keratella cochlearis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.131,,13,coarse,220,220,13,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
032a00e6-bb24-415e-8b2f-c68d227a3b60,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,ROTSP,Y,Rotifera sp.,"",phylum,Rotifera,"","",,"","","","","",,"",,"",,"",0.075,0.1,0.076,,17,coarse,220,220,17,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100 ;fragments,,legacyData,20231227T011324Z,RELEASE-2024
06130e93-3096-4798-8766-2cedb92c4904,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,COPSP,Y,Copepoda sp.,nauplii,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"",,Y,0.1,0.25,0.17,,11,coarse,220,220,11,N,condition OK,N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
bb68e75f-c909-4883-a1ed-7da7cfcb2432,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,TESSP2,Y,Testudinella sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Testudinellidae,,"",,"",0.125,0.125,0.125,,1,coarse,220,220,1,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
e0bba8b1-f822-4bea-8db9-d993e7d90976,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,CYCSP,Y,Cyclopoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,"",,"",0.75,0.75,0.75,,1,coarse,220,220,1,N,condition OK,N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
ea59804c-df2d-4fa8-83e9-1db723817187,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,LEPPRI,Y,Leptodiaptomus pribilofensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"",,"",1.175,1.3,1.244,,4,coarse,220,220,4,N,condition OK,N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
aad50041-58a4-4f95-9377-9ecc8cbef770,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.128,,36,coarse,220,220,36,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
b38b1baa-a203-478a-9d1b-f0ede2adef10,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,"",0.1,0.125,0.113,,15,coarse,220,220,15,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100,,legacyData,20231227T011324Z,RELEASE-2024
a3803ef7-630e-460a-ad0a-9fffb9341dcd,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,HETSEP,Y,Heterocope septentrionalis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Temoridae,,"",,"",3,3.25,3.125,,2,coarse,380,3,241,N,condition OK,Y,,Dodson et al. 2010,Y,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 0.83,,legacyData,20231227T011324Z,RELEASE-2024
f52304ba-fda6-413c-a76e-4a61d1797d80,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,KERCOC,Y,Keratella cochlearis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.129,,13,coarse,380,3,1566,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 0.83,,legacyData,20231227T011324Z,RELEASE-2024
be906f85-1b54-45d1-8d6b-10bf5e39c750,D18,TOOK,TOOK.AOS.littoral2,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.2,,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.126,,33,coarse,150,53,94,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 35,,legacyData,20231227T011324Z,RELEASE-2024
2044d955-8830-4796-a6d1-6d9eb9916832,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,LEPPRI,Y,Leptodiaptomus pribilofensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"",,"",1.175,1.4,1.262,,21,coarse,380,3,2530,N,condition OK,Y,,Dodson et al. 2010,Y,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 0.83,,legacyData,20231227T011324Z,RELEASE-2024
f20cf4d6-51d1-45d9-bd1d-6bd394c6f6a9,D18,TOOK,TOOK.AOS.littoral2,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.2,,,,KERCOC,Y,Keratella cochlearis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.128,,25,coarse,150,53,71,N,condition OK,N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 35,,legacyData,20231227T011324Z,RELEASE-2024
6ca4d4ab-8001-4d0a-9cdc-d286d8cc23b8,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,COLSP12,Y,Collotheca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Collothecaceae,"",,Collothecidae,,"",,"",0.025,0.025,0.025,,5,coarse,380,3,602,N,other (specified in remarks),Y,,Stemberger 1979,Y,EcoAnalysts Inc.,,K. Schnake,measured width;subsamplePercent = 0.83 ;fragments,,legacyData,20231227T011324Z,RELEASE-2024
a43045cd-535d-4f94-be17-830ebf652aac,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,"",0.125,0.15,0.129,,79,coarse,380,3,9518,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 0.83,,legacyData,20231227T011324Z,RELEASE-2024
6efa2194-6da0-47ee-a4ad-e857ec216dff,D18,TOOK,TOOK.AOS.buoy.c0,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.TOW.1,,,,DAPLON,Y,Daphnia longiremis,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Daphniidae,,"",,"",1.75,1.75,1.75,,1,coarse,380,3,120,N,condition OK,Y,,Pennak 1989,Y,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 0.83,,legacyData,20231227T011324Z,RELEASE-2024
9ec36723-640a-43df-867b-7dbe21e30d88,D18,TOOK,TOOK.AOS.littoral3,2016-08-10T20:00Z,2017-03-09,TOOK.20160810.SCHINDLER.3,,,,COLSP12,Y,Collotheca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Collothecaceae,"",,Collothecidae,,"",,"",0.05,0.05,0.05,,2,coarse,220,220,2,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,subsamplePercent = 100 ;fragments,,legacyData,20231227T011324Z,RELEASE-2024
