uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
ac070429-0ef1-4a8f-b082-ae9bbae78c7b,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2016-04-26T17:00Z,2016-04-26T17:00Z,PRPO.20160426,1,PRPO.20160426.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,totto@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T011241Z,RELEASE-2024
6a328baa-c8dc-4bf6-aa4c-ba3b153beb7a,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2016-04-26T17:00Z,2016-04-26T17:00Z,PRPO.20160426,1,PRPO.20160426.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.2,1.9,,totto@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T011241Z,RELEASE-2024
c3ba2111-a65b-4354-b044-c7f6ea3e5f5d,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2016-04-26T17:00Z,2016-04-26T17:00Z,PRPO.20160426,1,PRPO.20160426.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,totto@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T011241Z,RELEASE-2024
eaf2fcea-e4c8-44a5-97c8-20ffd0105770,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2016-07-07T17:00Z,2016-07-07T17:00Z,PRPO.20160707,2,PRPO.20160707.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,kcox@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T021115Z,RELEASE-2024
a56ca6dc-b7e9-4db5-b580-2bfb4b9490f8,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2016-07-07T17:00Z,2016-07-07T17:00Z,PRPO.20160707,2,PRPO.20160707.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.1,1.7,,kcox@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T021115Z,RELEASE-2024
d1d8450d-0980-4fab-9f0c-12a2d0fee6c3,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2016-07-07T17:00Z,2016-07-07T17:00Z,PRPO.20160707,2,PRPO.20160707.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.6,,,kcox@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T021115Z,RELEASE-2024
ee1f75f2-7297-4c58-8bc3-3da17c41915f,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2016-09-12T17:00Z,2016-09-12T17:00Z,PRPO.20160912,3,PRPO.20160912.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,mzopfi@neoninc.org,totto@neoninc.org,legacyData,20231227T021237Z,RELEASE-2024
7572a00c-a4ee-4c08-bfaf-6a142ff21034,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2016-09-12T17:00Z,2016-09-12T17:00Z,PRPO.20160912,3,PRPO.20160912.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,mzopfi@neoninc.org,totto@neoninc.org,legacyData,20231227T021237Z,RELEASE-2024
0771dde5-e2bb-4d9b-8a5f-0fbbf4114b2d,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2016-09-12T17:00Z,2016-09-12T17:00Z,PRPO.20160912,3,PRPO.20160912.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.1,1.6,,mzopfi@neoninc.org,totto@neoninc.org,legacyData,20231227T021237Z,RELEASE-2024
9bead2b9-cd86-42d8-abb6-5c0c2f970ec0,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2017-04-27T15:00Z,2017-04-27T15:00Z,PRPO.20170427,1,PRPO.20170427.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,"",totto@neoninc.org,rhowell@battelleecology.org,,20231227T085057Z,RELEASE-2024
745dbdbc-da58-47d1-b305-8bd99b505716,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2017-04-27T15:00Z,2017-04-27T15:00Z,PRPO.20170427,1,PRPO.20170427.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,"",totto@neoninc.org,rhowell@battelleecology.org,,20231227T085057Z,RELEASE-2024
dfaddb51-5283-4fca-8c2b-d2687914d036,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2017-04-27T15:00Z,2017-04-27T15:00Z,PRPO.20170427,1,PRPO.20170427.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,0.5,,incorrect depths sampled for this location,totto@neoninc.org,rhowell@battelleecology.org,,20231227T085057Z,RELEASE-2024
85d336da-ae0f-442d-8822-0ebd090042fe,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2017-07-17T14:03Z,2017-07-17T14:03Z,PRPO.20170717,2,PRPO.20170717.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.6,,,eentzel@battelleecology.org,jeldridge@neoninc.org,,20231227T070537Z,RELEASE-2024
79711ca6-3bb2-4407-995e-c529f26403d1,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2017-07-17T14:03Z,2017-07-17T14:03Z,PRPO.20170717,2,PRPO.20170717.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.1,1.6,,eentzel@battelleecology.org,jeldridge@neoninc.org,,20231227T070537Z,RELEASE-2024
e38ffcce-06d0-4143-a61c-dc15f5e1c4e5,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2017-07-17T14:03Z,2017-07-17T14:03Z,PRPO.20170717,2,PRPO.20170717.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,eentzel@battelleecology.org,jeldridge@neoninc.org,,20231227T070537Z,RELEASE-2024
fcfa9424-cf8d-4d28-b000-b9125d289ad7,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2017-09-18T14:03Z,2017-09-18T14:03Z,PRPO.20170918,3,PRPO.20170918.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1,1.4,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T032027Z,RELEASE-2024
5cf6eae7-f9e6-446c-89c8-13ccc884476e,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2017-09-18T14:03Z,2017-09-18T14:03Z,PRPO.20170918,3,PRPO.20170918.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.6,,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T032027Z,RELEASE-2024
a41863f4-8755-4bda-8ff5-3ed94160d3e6,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2017-09-18T14:03Z,2017-09-18T14:03Z,PRPO.20170918,3,PRPO.20170918.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T032027Z,RELEASE-2024
938e9d7e-3913-4c38-865e-4a898ba18647,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2018-05-14T17:25Z,2018-05-14T17:25Z,PRPO.20180514,1,PRPO.20180514.SCHINDLER.3,A00000016183,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,1,1.5,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182729Z,RELEASE-2024
08a34118-77d0-4a64-917f-d11722f53239,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2018-05-14T17:25Z,2018-05-14T17:25Z,PRPO.20180514,1,PRPO.20180514.SCHINDLER.2,A00000016186,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182729Z,RELEASE-2024
fa60f89d-f777-4eee-8b67-6c852378bc96,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2018-05-14T17:25Z,2018-05-14T17:25Z,PRPO.20180514,1,PRPO.20180514.SCHINDLER.1,A00000016189,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182729Z,RELEASE-2024
32f842c2-641f-4351-9742-35af37a199f5,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2018-07-16T16:50Z,2018-07-16T16:50Z,PRPO.20180716,2,PRPO.20180716.SCHINDLER.1,A00000016193,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,llocke@battelleecology.org,jeldridge@neoninc.org,,20231228T184251Z,RELEASE-2024
6a637595-aae6-4b44-b71f-a875bb04b015,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2018-07-16T16:50Z,2018-07-16T16:50Z,PRPO.20180716,2,PRPO.20180716.SCHINDLER.3,A00000016196,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,0.9,1.3,,llocke@battelleecology.org,jeldridge@neoninc.org,,20231228T184251Z,RELEASE-2024
29b52471-9329-4430-a99f-b45b333a93b4,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2018-07-16T16:50Z,2018-07-16T16:50Z,PRPO.20180716,2,PRPO.20180716.SCHINDLER.2,A00000016198,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,llocke@battelleecology.org,jeldridge@neoninc.org,,20231228T184251Z,RELEASE-2024
bcdca2a4-f561-4999-98f0-6737d8137916,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2018-09-17T15:24Z,2018-09-17T15:24Z,PRPO.20180917,3,PRPO.20180917.SCHINDLER.3,A00000016197,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,0.9,1.3,"",bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T193120Z,RELEASE-2024
465417c9-f9f7-4bc7-b925-d173054c654d,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2018-09-17T15:24Z,2018-09-17T15:24Z,PRPO.20180917,3,PRPO.20180917.SCHINDLER.1,A00000016182,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,"",bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T193120Z,RELEASE-2024
8485310a-69f7-464f-ab02-fed05f02c49c,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2018-09-17T15:24Z,2018-09-17T15:24Z,PRPO.20180917,3,PRPO.20180917.SCHINDLER.2,A00000016194,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.5,,Wind sheltered,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T193120Z,RELEASE-2024
f140029e-85a3-4717-aeea-7d27517ed692,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2019-04-30T15:47Z,2019-04-30T15:47Z,PRPO.20190430,1,PRPO.20190430.SCHINDLER.1,A00000084759,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180157Z,RELEASE-2024
20a7640c-1433-4008-b63d-c5e047f23f2b,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2019-04-30T15:47Z,2019-04-30T15:47Z,PRPO.20190430,1,PRPO.20190430.SCHINDLER.2,A00000084760,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180157Z,RELEASE-2024
f31a2bab-6dfa-4972-87e5-2f56da19ce0f,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2019-04-30T15:47Z,2019-04-30T15:47Z,PRPO.20190430,1,PRPO.20190430.SCHINDLER.3,A00000084784,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3,36,0.5,1,1.5,,0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180157Z,RELEASE-2024
4a606033-ad70-4cf6-8d27-f8adccd956b3,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2019-07-15T14:36Z,2019-07-15T14:36Z,PRPO.20190715,2,PRPO.20190715.SCHINDLER.3,A00000084754,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,3,36,0.5,1,1.5,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T194050Z,RELEASE-2024
615666ae-a97c-43f0-bfab-307721b54e80,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2019-07-15T14:36Z,2019-07-15T14:36Z,PRPO.20190715,2,PRPO.20190715.SCHINDLER.2,A00000084780,,NEON.DOC.001194vH,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T194050Z,RELEASE-2024
b4c85c75-b1d5-4a37-93d6-0df88480dedd,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2019-07-15T14:36Z,2019-07-15T14:36Z,PRPO.20190715,2,PRPO.20190715.SCHINDLER.1,A00000084752,,NEON.DOC.001194vH,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T194050Z,RELEASE-2024
6812b71e-ff99-4f9a-9455-89c525a18461,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,PRPO.20190919.SCHINDLER.1,A00000084774,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
aef38ee9-88d1-427d-81d4-557bf9e28660,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,PRPO.20190919.SCHINDLER.3,A00000084782,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3,36,0.5,1,1.5,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
bde6e661-ac46-489d-b3f6-a3affa5f156d,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2019-09-19T13:37Z,2019-09-19T13:37Z,PRPO.20190919,3,PRPO.20190919.SCHINDLER.2,A00000084735,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T183808Z,RELEASE-2024
92f03086-bdc5-4e57-b3b1-0d95f802afe1,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2020-04-27T14:43Z,2020-04-27T14:43Z,PRPO.20200427,1,PRPO.20200427.SAMPLINGIMPRACTICAL.1,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,1,,,,,,COVID19,,0000-0002-1892-7221,,20231227T213404Z,RELEASE-2024
ba2f9752-e4e4-4c4d-8bab-2c31c26e3f8a,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2020-04-27T14:43Z,2020-04-27T14:43Z,PRPO.20200427,1,PRPO.20200427.SAMPLINGIMPRACTICAL.3,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,3,,,,,,COVID19,,0000-0002-1892-7221,,20231227T213404Z,RELEASE-2024
080465e3-0188-44fa-8e0a-ccfd0aeb3b7a,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2020-04-27T14:43Z,2020-04-27T14:43Z,PRPO.20200427,1,PRPO.20200427.SAMPLINGIMPRACTICAL.2,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,2,,,,,,COVID19,,0000-0002-1892-7221,,20231227T213404Z,RELEASE-2024
928debe0-66a6-4772-a33e-b1fd8a088747,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,PRPO.20200622.SCHINDLER.2,A00000138213,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1.3,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
6f242abb-d4d0-47f0-ad76-347ec9fcccdd,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,PRPO.20200622.SCHINDLER.3,A00000138214,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.3,2.2,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
7dcae220-c4af-4af6-9c31-09d67be33dca,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2020-06-22T14:25Z,2020-06-22T14:25Z,PRPO.20200622,1,PRPO.20200622.SCHINDLER.1,A00000138212,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,1.2,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T224912Z,RELEASE-2024
6ac2f55f-4a52-4910-8ea4-48c7d61b2732,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,PRPO.20200713.SCHINDLER.3,A00000088180,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.3,2.1,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
8fe1b447-4855-4609-94ce-8b319ae0f824,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,PRPO.20200713.SCHINDLER.2,A00000088179,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
9f8c1606-9377-44fe-84d7-0fad4b0a5387,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2020-07-13T14:06Z,2020-07-13T14:06Z,PRPO.20200713,2,PRPO.20200713.SCHINDLER.1,A00000088178,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214230Z,RELEASE-2024
31821ad5-a222-4de9-9fee-997f552dfd4b,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2020-09-22T13:58Z,2020-09-22T13:58Z,PRPO.20200922,3,PRPO.20200922.SCHINDLER.1,A00000238003,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.8,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215133Z,RELEASE-2024
fa715665-2c80-46f4-9b97-fa63e54e9255,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2020-09-22T13:58Z,2020-09-22T13:58Z,PRPO.20200922,3,PRPO.20200922.SCHINDLER.3,A00000238006,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.5,1.9,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215133Z,RELEASE-2024
08eda973-5e45-46f8-8c9e-a6f2a84e5347,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2020-09-22T13:58Z,2020-09-22T13:58Z,PRPO.20200922,3,PRPO.20200922.SCHINDLER.2,A00000238004,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215133Z,RELEASE-2024
ef064c43-d91a-4e5c-9556-93738222a21c,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2021-04-27T13:59Z,2021-04-27T13:59Z,PRPO.20210427,1,PRPO.20210427.SCHINDLER.1,A00000242375,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.6,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014905Z,RELEASE-2024
b0b1220c-529f-40ec-a47b-bfc38272a37f,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2021-04-27T13:59Z,2021-04-27T13:59Z,PRPO.20210427,1,PRPO.20210427.SCHINDLER.3,A00000242373,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.1,1.8,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014905Z,RELEASE-2024
0c0a7f01-3b0d-4935-adc2-71ac9b750f64,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2021-04-27T13:59Z,2021-04-27T13:59Z,PRPO.20210427,1,PRPO.20210427.SCHINDLER.2,A00000242374,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014905Z,RELEASE-2024
fa1c8651-7d8c-4615-809b-0f8ab0c881cd,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2021-07-15T13:55Z,2021-07-15T13:55Z,PRPO.20210715,2,PRPO.20210715.SCHINDLER.1,A00000240215,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014728Z,RELEASE-2024
ae1d330b-3b42-4eba-a81d-cbd80dfedfd5,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2021-07-15T13:55Z,2021-07-15T13:55Z,PRPO.20210715,2,PRPO.20210715.SCHINDLER.3,A00000240216,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1,1.5,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014728Z,RELEASE-2024
ed7906a5-d7d2-4957-a65c-c2102f9f30d8,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2021-07-15T13:55Z,2021-07-15T13:55Z,PRPO.20210715,2,PRPO.20210715.SCHINDLER.2,A00000240217,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T014728Z,RELEASE-2024
5e963875-aa45-463c-860c-a74a2833c045,D09,PRPO,PRPO.AOS.littoral1,47.129671,-99.254694,1,10,WGS84,591.7,1,lake,2021-09-21T13:45Z,2021-09-21T13:45Z,PRPO.20210921,3,PRPO.20210921.SCHINDLER.1,A00000241567,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T012217Z,RELEASE-2024
0f163176-6165-42dc-a129-088e2895e16e,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2021-09-21T13:45Z,2021-09-21T13:45Z,PRPO.20210921,3,PRPO.20210921.SCHINDLER.2,A00000241566,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T012217Z,RELEASE-2024
84ef754f-c36f-443a-ad9f-4ff4ebad2077,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2021-09-21T13:45Z,2021-09-21T13:45Z,PRPO.20210921,3,PRPO.20210921.SCHINDLER.3,A00000241565,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,0.9,1.3,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T012217Z,RELEASE-2024
ae325c94-5d81-41c5-a23d-e7987750fa3a,D09,PRPO,PRPO.AOS.littoral2,47.131108,-99.250809,1,10,WGS84,591.9,1,lake,2022-05-04T14:35Z,2022-05-04T14:35Z,PRPO.20220504,1,PRPO.20220504.SCHINDLER.2,A00000244966,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T051900Z,PROVISIONAL
5a094f0e-1bd0-40be-b1aa-405c69e7f780,D09,PRPO,PRPO.AOS.buoy.c0,47.130692,-99.253482,10,10,WGS84,590,10,lake,2022-05-04T14:35Z,2022-05-04T14:35Z,PRPO.20220504,1,PRPO.20220504.SCHINDLER.3,A00000240967,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.1,,,0000-0002-9771-6042,0000-0002-8352-658X,,20231229T051900Z,PROVISIONAL
